;Unnamed: 0;Unnamed: 0.1;user_id;user;text;text_sanitized;followers_count;verified;created_at;coordinates;location;place;source;lat;lng;score;sentiment;keywords
2819;2819;2819.0;1.1036873203504128e+18;Vnia60277936;RT @PPReacaRN2: O @ptbrasil Já deu seu recado pro @STF_oficial e aí STF, vai deixar o PT mandar em vocês ? #STFOrgulhoDoPT https://t.co/sZ2…;O Ja deu seu recado pro e ai STF vai deixar o PT mandar em voces ? #STFOrgulhoDoPT;3818.0;0.0;2019-10-16 01:34:20;;Belo Horizonte, Brasil;;Twitter for iPhone;-19.9166813;-43.9344931;0.0;neutral;recado pro
2820;2820;2820.0;9.55569177485562e+17;WalkiriaReg;RT @jose_neumanne: Um STF da série B: Cúpula do Judiciário deverá tornar proibição do início de cumprimento de pena após segunda instância…;Um STF da serie B: Cupula do Judiciario devera tornar proibicao do inicio de cumprimento de pena apos segunda instancia;6.0;0.0;2019-10-16 01:34:20;;;;Twitter for iPhone;37.2256055;-95.7162018;0.0;neutral;cupula do judiciario
2821;2821;2821.0;574168921.0;adajr;RT @lpbragancabr: Perdi a conta mas se não me engano essa é a sexta vez que o STF avalia a prisão em segunda instância.  Com esse STF todo…;Perdi a conta mas se nao me engano essa e a sexta vez que o STF avalia a prisao em segunda instancia Com esse STF todo;20.0;0.0;2019-10-16 01:34:18;;Maracanau, Brasil;;Twitter for Android;-3.8674127;-38.6261113;-0.9187129999999999;negative;sexta vez
2822;2822;2822.0;1.15914456028459e+18;Docilda1;"RT @jrguzzofatos: @RABELowisk Caro José Rabelo
A “Veja” decidiu vetar o artigo que eu tinha escrito para a última edição. Era um texto com…";Caro Jose Rabelo A Veja decidiu vetar o artigo que eu tinha escrito para a ultima edicao Era um texto com;306.0;0.0;2019-10-16 01:34:17;;Manaus, Brasil;;Twitter for Android;-3.1190275;-60.0217314;-0.715709;negative;caro jose rabelo a veja
2823;2823;2823.0;1.1436697963132068e+18;PauloRi14965773;"RT @brasildireita10: O MINISTERIO PUBLICO POE ""NO LIXO"" AÇÃO DE FAKE NEWS E STF SAI DESMORALIZADOS

https://t.co/OT33JyJZdM https://t.co/OO…";"O MINISTERIO PUBLICO POE ""NO LIXO"" ACAO DE FAKE NEWS E STF SAI DESMORALIZADOS";0.0;0.0;2019-10-16 01:34:17;;;;Twitter for Android;37.2256055;-95.7162018;-0.795471;negative;ministerio publico poe
2824;2824;2824.0;1.0519589768485478e+18;adeiltonhelpp;"RT @EuSouMBC: Do que o Brasil precisa?
De mais segurança.

O que o povo deseja?
Mais segurança. 

O que o STF quer fazer?
Soltar 169.000 ba…";Do que o Brasil precisa? De mais seguranca O que o povo deseja? Mais seguranca  O que o STF quer fazer? Soltar 169000 ba;386.0;0.0;2019-10-16 01:34:16;;Maraba, Brasil;;Twitter for iPhone;-5.3737625;-49.1300872;-0.8454020000000001;negative;brasil precisa
2825;2825;2825.0;7.46732724434645e+17;MariMay77;"RT @brinf51: O STF serve ao PT
#STFOrgulhoDoPT";O STF serve ao PT #STFOrgulhoDoPT;4368.0;0.0;2019-10-16 01:34:16;;Sao Paulo - SP, Brasil;;Twitter for Android;-23.5505199;-46.63330939999999;0.0;neutral;stf serve ao pt
2826;2826;2826.0;1.1410798913933352e+18;ZenaideCunha3;"RT @smellos58: #Prisaoem2ªInstanciaSim

DIVULGUEM.

CONGRESSO E STF COVIL DA CORRUPÇÃO.

FIM DA PEC DA BENGALA JÁ.

FORA TOFFOLI
FORA GILMA…";#Prisaoem2aInstanciaSim DIVULGUEM CONGRESSO E STF COVIL DA CORRUPCAO FIM DA PEC DA BENGALA JA FORA TOFFOLI FORA GILMA;112.0;0.0;2019-10-16 01:34:15;;;;Twitter for Android;37.2256055;-95.7162018;-0.52912;negative;prisaoem2ainstanciasim
2827;2827;2827.0;81838593.0;fabiosport;RT @AllanFrutuozo: O STF encontrará resistência. Os ministros calcularam muito mal. Se avançarem com a revogação da prisão em segunda instâ…;O STF encontrara resistencia Os ministros calcularam muito mal Se avancarem com a revogacao da prisao em segunda insta;1605.0;0.0;2019-10-16 01:34:14;;Brasil;;Twitter for Android;-14.235004;-51.92528;-0.8395530000000001;negative;revogacao da prisao
2828;2828;2828.0;1.1174550160995574e+18;RodrigoProencaM;"RT @Walterthej1: Pedido de impeachment dos 11 ministros do STF. Apresentado no Senado Federal em 01/10/2019!
VOCÊ SABIA DISSO????
🤔🤔🤔🤔🤔🤔
👏🏼…";Pedido de impeachment dos 11 ministros do STF Apresentado no Senado Federal em 01/10/2019! VOCE SABIA DISSO????;883.0;0.0;2019-10-16 01:34:13;;;;Twitter for Android;37.2256055;-95.7162018;0.0;neutral;pedido de impeachment
2829;2829;2829.0;1.039317756590674e+18;TamandareC;"RT @jrguzzofatos: @RABELowisk Caro José Rabelo
A “Veja” decidiu vetar o artigo que eu tinha escrito para a última edição. Era um texto com…";Caro Jose Rabelo A Veja decidiu vetar o artigo que eu tinha escrito para a ultima edicao Era um texto com;3043.0;0.0;2019-10-16 01:34:12;;Porto Alegre, Brazil;;Twitter Web App;-30.0346471;-51.2176584;-0.715709;negative;caro jose rabelo a veja
2830;2830;2830.0;7.46732724434645e+17;MariMay77;RT @rbarbosa06: Cada dia mais vemos o quão empenhados na causa da impunidade alguns estão. A esquerda sempre buscando liberar bandidos de p…;Cada dia mais vemos o quao empenhados na causa da impunidade alguns estao A esquerda sempre buscando liberar bandidos de p;4368.0;0.0;2019-10-16 01:34:11;;Sao Paulo - SP, Brasil;;Twitter for Android;-23.5505199;-46.63330939999999;-0.9395690000000001;negative;causa da impunidade
2831;2831;2831.0;99352628.0;GilmarBorges;"RT @profeborto: Moro usa sarcasmo e ironia fina para responder agressões do parlapatão Gilmar Mendes
- Além de sempre ter tratado o STF e s…";Moro usa sarcasmo e ironia fina para responder agressoes do parlapatao Gilmar Mendes  Alem de sempre ter tratado o STF e s;3598.0;0.0;2019-10-16 01:34:11;;Ribeirao Preto SP - Brasil;;Twitter for iPhone;-21.1704008;-47.8103238;-0.8946879999999999;negative;ironia fina
2832;2832;2832.0;8.088267768016732e+17;Arcanjo7Arcanjo;"@allantercalivre Teremos o fechamento do STF e, se as FFAA houverem sido cooptadas pelo Foro de São Paulo, guerra civil.
Brasil, ""se um dia a ti fizerem guerra, teu filho vem morrer por ti"".";"Teremos o fechamento do STF e se as FFAA houverem sido cooptadas pelo Foro de Sao Paulo guerra civil Brasil ""se um dia a ti fizerem guerra teu filho vem morrer por ti""";245.0;0.0;2019-10-16 01:34:11;;;;Twitter for Android;37.2256055;-95.7162018;-0.664693;negative;fechamento do stf
2833;2833;2833.0;1.0881665055299666e+18;Suzana44964221;RT @jose_neumanne: O STF dos sonhos dos bandidos: Primeira coisa que Toffoli fez no Brasil ao voltar de Roma, onde acompanhou canonização d…;O STF dos sonhos dos bandidos: Primeira coisa que Toffoli fez no Brasil ao voltar de Roma onde acompanhou canonizacao d;163.0;0.0;2019-10-16 01:34:10;;;;Twitter for Android;37.2256055;-95.7162018;0.0;neutral;stf dos sonhos dos bandidos
2834;2834;2834.0;2721159273.0;GeorginaTelma;"RT @KennedyAlencar: ""Prisão após decisão de 2ª instância deve cair, preveem ministros do STF. É fake news dizer que nova jurisprudência  li…";"""Prisao apos decisao de 2a instancia deve cair preveem ministros do STF E fake news dizer que nova jurisprudencia li";300.0;0.0;2019-10-16 01:34:10;;Salvador, Brasil;;Twitter for Android;-12.977749;-38.5016301;0.0;neutral;prisao apos
2835;2835;2835.0;53031083.0;MaryNorminha;RT @berg43martins: Bem que esse deputado @FFrancischini_ poderia ser o presidente da câmara, ao contrário do Nhonho ( @RodrigoMaia) ele é m…;Bem que esse deputado poderia ser o presidente da camara ao contrario do Nhonho ( ele e m;5694.0;0.0;2019-10-16 01:34:07;;;;Twitter for Android;37.2256055;-95.7162018;0.0;neutral;deputado
2836;2836;2836.0;8.425535845794775e+17;Gusttra;"RT @brinf51: O STF serve ao PT
#STFOrgulhoDoPT";O STF serve ao PT #STFOrgulhoDoPT;6662.0;0.0;2019-10-16 01:34:06;;Rio de Janeiro, Brasil;;Twitter for Android;-22.9068467;-43.1728965;0.0;neutral;stf serve ao pt
2837;2837;2837.0;9.813954472469668e+17;Adriano19841589;RT @Alanghani: 11 ministros do STF, nos quais alguns nem juízes são, irão na quinta decidir o futuro da impunidade. Se forem contra a prisã…;11 ministros do STF nos quais alguns nem juizes sao irao na quinta decidir o futuro da impunidade Se forem contra a prisa;238.0;0.0;2019-10-16 01:34:06;;;;Twitter for Android;37.2256055;-95.7162018;-0.7229140000000001;negative;ministros do stf nos
2838;2838;2838.0;2721159273.0;GeorginaTelma;RT @marcelo_semer: Ou seja, vamos tentar mudar a CF, para esvaziar a decisão do STF? Deputado esquece que é o próprio STF que vai analisar,…;Ou seja vamos tentar mudar a CF para esvaziar a decisao do STF? Deputado esquece que e o proprio STF que vai analisar;300.0;0.0;2019-10-16 01:34:06;;Salvador, Brasil;;Twitter for Android;-12.977749;-38.5016301;0.0;neutral;decisao do stf
2839;2839;2839.0;1.1436697963132068e+18;PauloRi14965773;RT @brasildireita10: STF EM ESTADO DE ALERTA  - ATENÇÃO BRASIL https://t.co/sztJOlFi4x;STF EM ESTADO DE ALEA  ATENCAO BRASIL;0.0;0.0;2019-10-16 01:34:05;;;;Twitter for Android;37.2256055;-95.7162018;-0.549429;negative;stf
2840;2840;2840.0;9.99105542311248e+17;JairJr64130390;RT @allantercalivre: Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado, com medo, passivo. Engana-se complet…;Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado com medo passivo Enganase complet;155.0;0.0;2019-10-16 01:34:04;;;;Twitter for Android;37.2256055;-95.7162018;-0.839111;negative;fogo no
2841;2841;2841.0;1.1696273850729677e+18;ahsoueu3;RT @AllanFrutuozo: O STF encontrará resistência. Os ministros calcularam muito mal. Se avançarem com a revogação da prisão em segunda instâ…;O STF encontrara resistencia Os ministros calcularam muito mal Se avancarem com a revogacao da prisao em segunda insta;1.0;0.0;2019-10-16 01:34:04;;;;Twitter Web App;37.2256055;-95.7162018;-0.8395530000000001;negative;revogacao da prisao
2842;2842;2842.0;976999759.0;CSA1103;RT @AntonioLFh: Cuidado com a mídia: ela usa argumento terrorista para tentar emparedar o STF no julgamento da prisão em 2a․ instância http…;Cuidado com a midia: ela usa argumento terrorista para tentar emparedar o STF no julgamento da prisao em 2a instancia;4438.0;0.0;2019-10-16 01:34:04;;;;Twitter for Android;37.2256055;-95.7162018;-0.658486;negative;argumento terrorista
2843;2843;2843.0;1.0901000711091404e+18;NatanaelBSAlme1;RT @allantercalivre: Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado, com medo, passivo. Engana-se complet…;Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado com medo passivo Enganase complet;597.0;0.0;2019-10-16 01:34:04;;Caucaia, Brasil;;Twitter for Android;-3.7203049;-38.6663911;-0.839111;negative;fogo no
2844;2844;2844.0;1537200655.0;_julio80;"RT @loiradedireita1: Alguém já contou quantos recursos o Lula entrou no STF?
Se a prisão em segunda instância ñ for aprovada, nenhum crimin…";Alguem ja contou quantos recursos o Lula entrou no STF? Se a prisao em segunda instancia n for aprovada nenhum crimin;4296.0;0.0;2019-10-16 01:34:02;;;;Twitter for Android;37.2256055;-95.7162018;0.0;neutral;alguem ja
2845;2845;2845.0;2484301392.0;edsonrosa_ear;"RT @CSinion: @BolsonaroSP Convida teu irmão Flávio para falar sobre os vetos e sobre a ""blindagem"" do STF paralisando as investigações em t…";"Convida teu irmao Flavio para falar sobre os vetos e sobre a ""blindagem"" do STF paralisando as investigacoes em t";591.0;0.0;2019-10-16 01:34:01;;;;Twitter for Android;37.2256055;-95.7162018;0.0;neutral;irmao flavio
2846;2846;2846.0;1.1742691834226074e+18;2019Agatha;RT @lpbragancabr: Perdi a conta mas se não me engano essa é a sexta vez que o STF avalia a prisão em segunda instância.  Com esse STF todo…;Perdi a conta mas se nao me engano essa e a sexta vez que o STF avalia a prisao em segunda instancia Com esse STF todo;9.0;0.0;2019-10-16 01:34:01;;;;Twitter for Android;37.2256055;-95.7162018;-0.9187129999999999;negative;sexta vez
2847;2847;2847.0;850110596.0;TaniaLeivas;#segunda instancia sim bandidos HTTPS na cadeia sim  pagamos caro para estes ministros do STF e e todo luxo deles pra que!!!!! Chega dessa putaria com a sociedade ://youtu.be/hmRK4vl_lfw;#segunda instancia sim bandidos HTTPS na cadeia sim pagamos caro para estes ministros do STF e e todo luxo deles pra que!!!!! Chega dessa putaria com a sociedade ://youtube/hmRK4vl_lfw;68.0;0.0;2019-10-16 01:34:01;;Brasil;;Twitter for Android;-14.235004;-51.92528;-0.592086;negative;bandidos https na
2848;2848;2848.0;51761051.0;Nanda_Olive;RT @allantercalivre: Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado, com medo, passivo. Engana-se complet…;Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado com medo passivo Enganase complet;3971.0;0.0;2019-10-16 01:34:01;;Brazil;;Twitter Web App;-14.235004;-51.92528;-0.839111;negative;fogo no
2849;2849;2849.0;1687073760.0;FileGalo;RT @reinaldoazevedo: Fico tranquilo! Moro diz que decisão do STF será respeitada! Bonzinho ele! https://t.co/yWZouUrlPe via @UOLNoticias @U…;Fico tranquilo! Moro diz que decisao do STF sera respeitada! Bonzinho ele! via;2306.0;0.0;2019-10-16 01:34:01;;Belo Horizonte, Brasil;;Twitter for Android;-19.9166813;-43.9344931;0.0;neutral;decisao do stf sera
2850;2850;2850.0;1.13011499751279e+18;babicvl;"Assista a ""LEVANTE CONTRA O STF"" no YouTube https://t.co/X0bmAHWJoU";"Assista a ""LEVANTE CONTRA O STF"" no YouTube";4.0;0.0;2019-10-16 01:34:01;;;;Twitter Web App;37.2256055;-95.7162018;0.0;neutral;levante contra o stf
2851;2851;2851.0;7.92868252787544e+17;Marcelow3rj;RT @CarolDeToni: Finalizando o parecer da PEC 410/2018 da Prisão em Segunda Instância, que apresentaremos hoje na CCJC.  Caso não seja apro…;Finalizando o parecer da PEC 410/2018 da Prisao em Segunda Instancia que apresentaremos hoje na CCJC Caso nao seja apro;219.0;0.0;2019-10-16 01:34:00;;Rio de Janeiro, Brasil;;Twitter for Android;-22.9068467;-43.1728965;-0.558528;negative;parecer da pec
2852;2852;2852.0;9.265939026516092e+17;JMDICO2022;RT @PauloMartins10: Suas duvidas acabaram. Gleisi esclarece que se o STF rever a prisão após condenação em instância, Lula e mais de 140 mi…;Suas duvidas acabaram Gleisi esclarece que se o STF rever a prisao apos condenacao em instancia Lula e mais de 140 mi;6377.0;0.0;2019-10-16 01:34:00;;;;Twitter for Android;37.2256055;-95.7162018;0.0;neutral;prisao apos
2853;2853;2853.0;134258169.0;MVT_Lacerda;"RT @RomeroMartins1: Sabem do que o STF precisa?

""Garantia da lei e da Ordem (GLO) é uma operação prevista na Constituição Federal realizad…";"Sabem do que o STF precisa? ""Garantia da lei e da Ordem (GLO) e uma operacao prevista na Constituicao Federal realizad";1497.0;0.0;2019-10-16 01:34:00;;Brasil;;Twitter for iPhone;-14.235004;-51.92528;0.0;neutral;constituicao federal realizad
2854;2854;2854.0;7.46732724434645e+17;MariMay77;"RT @AneMeneghine: STF Vergonha Nacional
#STFOrgulhoDoPT https://t.co/ZPpwi9V2Qm";STF Vergonha Nacional #STFOrgulhoDoPT;4368.0;0.0;2019-10-16 01:34:00;;Sao Paulo - SP, Brasil;;Twitter for Android;-23.5505199;-46.63330939999999;-0.9305979999999999;negative;stf vergonha nacional #stforgulhodopt
2855;2855;2855.0;3103403289.0;jacqueline49711;"#Prisaoem2ªInstanciaSim
Vergonha do STF.
FIM DO PEC DA BENGALA
IMPEACHMENT DE GILMAR MENDES E DIAS TOFFOLLI. CPI DA LAVATOGA.";#Prisaoem2aInstanciaSim Vergonha do STF FIM DO PEC DA BENGALA IMPEACHMENT DE GILMAR MENDES E DIAS TOFFOLLI CPI DA LAVATOGA;76.0;0.0;2019-10-16 01:33:57;;Brasil;;Twitter for Android;-14.235004;-51.92528;0.0;neutral;prisaoem2ainstanciasim vergonha do stf fim do pec da bengala impeachment de gilmar mendes
2856;2856;2856.0;85917352.0;rondi2009;@Luis_R_Oficial @p_alepascoal8 E Tbm um STF travestido de ditadores!!!;E Tbm um STF travestido de ditadores!!!;31.0;0.0;2019-10-16 01:33:57;;Araguari MG;;Twitter for iPhone;-18.6458648;-48.1979912;-0.636413;negative;tbm
2857;2857;2857.0;171315754.0;neuzaortiz;@lpbragancabr Que absurdo.  Trata-se de jurisprudência recente. O único objetivo do STF é mudar o entendimento para soltar Luladrão. Isso é o fim do mundo. Não podemos tolerar tal insulto.;Que absurdo Tratase de jurisprudencia recente O unico objetivo do STF e mudar o entendimento para soltar Luladrao Isso e o fim do mundo Nao podemos tolerar tal insulto;9.0;0.0;2019-10-16 01:33:57;;;Place(_api=<tweepy.api.API object at 0x00B5DB70>, id='5722ff20ba67083b', url='https://api.twitter.com/1.1/geo/id/5722ff20ba67083b.json', place_type='city', name='Brasília', full_name='Brasília, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00B5DB70>, type='Polygon', coordinates=[[[-48.285982, -16.0524045], [-47.307264, -16.0524045], [-47.307264, -15.5001029], [-48.285982, -15.5001029]]]), attributes={});Twitter for Android;37.2256055;-95.7162018;-0.927644;negative;unico objetivo do stf
2858;2858;2858.0;378615504.0;advportorobson;@marcofeliciano @stf Você tá precisando transar 🍌🍩;Voce ta precisando transar;270.0;0.0;2019-10-16 01:33:57;;Betim, Minas Gerais, Brasil;;Twitter for Android;-19.9673078;-44.2011904;-0.834527;negative;voce
2859;2859;2859.0;2841510922.0;SmartChacal;RT @AllanFrutuozo: O STF encontrará resistência. Os ministros calcularam muito mal. Se avançarem com a revogação da prisão em segunda instâ…;O STF encontrara resistencia Os ministros calcularam muito mal Se avancarem com a revogacao da prisao em segunda insta;1130.0;0.0;2019-10-16 01:33:55;;;;Twitter Web App;37.2256055;-95.7162018;-0.8395530000000001;negative;revogacao da prisao
2860;2860;2860.0;230929921.0;soaresjsc;RT @professorigor: O STF segue firme em sua missão de destruir o Brasil! Um órgão que legisla, julga e executa! Vivemos sob um absolutismo…;O STF segue firme em sua missao de destruir o Brasil! Um orgao que legisla julga e executa! Vivemos sob um absolutismo;78.0;0.0;2019-10-16 01:33:55;;RJ;;Twitter Web App;32.781616;-96.80701859999999;-0.623798;negative;stf
2861;2861;2861.0;1.053189314908246e+18;MonsoresLOPM;"@allantercalivre Acreditar que o criminoso condenado, que se safará  da justiça por uma manobra corrupta/ilegal/imoral do stf,  possa ter alguma relevância/peso no cenário nacional é
SÓ LOUCURA DA CABEÇA DE GLEICIS.
O condenado terá  DESPREZO, INDIGNAÇÃO E REPÚDIO.
#PrisaoEmSegundaInstanciaSim";Acreditar que o criminoso condenado que se safara da justica por uma manobra corrupta/ilegal/imoral do stf possa ter alguma relevancia/peso no cenario nacional e SO LOUCURA DA CABECA DE GLEICIS O condenado tera DESPREZO INDIGNACAO E REPUDIO #PrisaoEmSegundaInstanciaSim;84.0;0.0;2019-10-16 01:33:54;;Campo Grande, Rio de Janeiro;;Twitter Web App;-22.9076515;-43.5659121;-0.904925;negative;manobra corrupta
2862;2862;2862.0;8.011288608762307e+17;dloliveira1830;RT @visaomacro: PCdoB pede que CCJ não discuta a prisão em 2a instância hoje, pede que confiemos no STF. #PrisaoEm2aInstanciaSim;PCdoB pede que CCJ nao discuta a prisao em 2a instancia hoje pede que confiemos no STF #PrisaoEm2aInstanciaSim;472.0;0.0;2019-10-16 01:33:54;;Sao Paulo, Brasil;;Twitter for iPhone;-23.5505199;-46.63330939999999;-0.7536109999999999;negative;ccj nao
2863;2863;2863.0;231213263.0;siperuzzo;@EuSouMBC Tá ok???  @STF_oficial PrisaoEm2aInstanciaSim;Ta ok???  PrisaoEm2aInstanciaSim;1251.0;0.0;2019-10-16 01:33:53;;Porto Alegre/RS;;Twitter for Android;-30.0346471;-51.2176584;0.0;neutral;prisaoem2ainstanciasim
2864;2864;2864.0;7.46732724434645e+17;MariMay77;"RT @AneMeneghine: 🚨 URGENTE 🚨 
 🚨 TWITTAÇO 🚨
PESSOAL O STF É CÚMPLICE DO PT!
POR ISSO O STF SAI E FICA A LAVA-JATO!
TODOS JUNTOS DESCE O DE…";URGENTE   TWITTACO  PESSOAL O STF E CUMPLICE DO PT! POR ISSO O STF SAI E FICA A LAVAJATO! TODOS JUNTOS DESCE O DE;4368.0;0.0;2019-10-16 01:33:53;;Sao Paulo - SP, Brasil;;Twitter for Android;-23.5505199;-46.63330939999999;-0.6530189999999999;negative;stf sai
2865;2865;2865.0;1.0399338272867492e+18;Charrua77030725;RT @ptbrasil: Mensagem da presidenta Gleisi ao PT: STF decide na quinta se Constituição vale para todos, a luta por Lula Livre vai até o fi…;Mensagem da presidenta Gleisi ao PT: STF decide na quinta se Constituicao vale para todos a luta por Lula Livre vai ate o fi;8.0;0.0;2019-10-16 01:33:53;;Canoa Quebrada ;;Twitter for Android;-4.5258382;-37.70564359999999;0.0;neutral;mensagem da presidenta gleisi
2866;2866;2866.0;1.0547859479577108e+18;massa_cristiane;RT @augustosnunes: A decisão do STF de julgar o mérito de prisões em segunda instância e o recurso da Lava Jato contra a rejeição da denúnc…;A decisao do STF de julgar o merito de prisoes em segunda instancia e o recurso da Lava Jato contra a rejeicao da denunc;627.0;0.0;2019-10-16 01:33:51;;Sao Paulo, Brasil;;Twitter for Android;-23.5505199;-46.63330939999999;0.0;neutral;decisao do stf
2867;2867;2867.0;1.1436697963132068e+18;PauloRi14965773;"RT @brasildireita10: INACREDITAVEL: GILMAR PROPÕE SOLTA LULA EM AÇÃO DO STF
https://t.co/NoZY4dBLCr https://t.co/rir4fTSiFV";INACREDITAVEL: GILMAR PROPOE SOLTA LULA EM ACAO DO STF;0.0;0.0;2019-10-16 01:33:51;;;;Twitter for Android;37.2256055;-95.7162018;0.0;neutral;inacreditavel
2868;2868;2868.0;7.277226426907197e+17;laurohorta1962;"RT @jrguzzofatos: @RABELowisk Caro José Rabelo
A “Veja” decidiu vetar o artigo que eu tinha escrito para a última edição. Era um texto com…";Caro Jose Rabelo A Veja decidiu vetar o artigo que eu tinha escrito para a ultima edicao Era um texto com;603.0;0.0;2019-10-16 01:33:50;;DF;;Twitter for Android;38.9056821;-77.0630348;-0.715709;negative;caro jose rabelo a veja
2869;2869;2869.0;70985527.0;AnaAquira;RT @mitags: Já era difícil entender como metade do STF interpreta a mesma lei de um jeito, e a outra metade ,de outro. MAS O MESMO MINISTRO…;Ja era dificil entender como metade do STF interpreta a mesma lei de um jeito e a outra metade de outro MAS O MESMO MINISTRO;2399.0;0.0;2019-10-16 01:33:50;;Brasil;;Twitter for Android;-14.235004;-51.92528;-0.691213;negative;metade do stf
2870;2870;2870.0;1.1062387639556014e+18;VeraLciaTeixei7;"RT @PAVAOMISTERIOS0: URGENTE: Celso de Mello sinaliza que vai declarar suspeição de Moro e anular sentença de Lula.
VCS PREFEREM:
1- LULA L…";URGENTE: Celso de Mello sinaliza que vai declarar suspeicao de Moro e anular sentenca de Lula VCS PREFEREM: 1 LULA L;2309.0;0.0;2019-10-16 01:33:50;;;;Twitter for Android;37.2256055;-95.7162018;0.0;neutral;celso de mello
2871;2871;2871.0;78191663.0;Anousca65;RT @FlavioAzevedoRB: O ministro do STF, Celso de Mello, revisor da Lava Jato na 2º Turma, votou, hoje, pela condenação (que milagre!) dos i…;O ministro do STF Celso de Mello revisor da Lava Jato na 2o Turma votou hoje pela condenacao (que milagre!) dos i;1067.0;0.0;2019-10-16 01:33:50;;RJ Brasil;;Twitter for Android;-22.9068467;-43.1728965;0.0;neutral;jato na
2872;2872;2872.0;3312685726.0;prof_Hugopessoa;RT @reinaldoazevedo: Fico tranquilo! Moro diz que decisão do STF será respeitada! Bonzinho ele! https://t.co/yWZouUrlPe via @UOLNoticias @U…;Fico tranquilo! Moro diz que decisao do STF sera respeitada! Bonzinho ele! via;361.0;0.0;2019-10-16 01:33:49;;;;Twitter for Android;37.2256055;-95.7162018;0.0;neutral;decisao do stf sera
2873;2873;2873.0;8.301661588924703e+17;DougPereiraAdv;RT @lpbragancabr: Perdi a conta mas se não me engano essa é a sexta vez que o STF avalia a prisão em segunda instância.  Com esse STF todo…;Perdi a conta mas se nao me engano essa e a sexta vez que o STF avalia a prisao em segunda instancia Com esse STF todo;464.0;0.0;2019-10-16 01:33:49;;Rio de Janeiro, Brasil;;Twitter for Android;-22.9068467;-43.1728965;-0.9187129999999999;negative;sexta vez
2874;2874;2874.0;206350972.0;GsDolzanz;@g1para Calma, daqui a pouco STF vai soltar ele junto com o Lula;Calma daqui a pouco STF vai soltar ele junto com o Lula;68.0;0.0;2019-10-16 01:33:49;;;;Twitter for Android;37.2256055;-95.7162018;-0.728484;negative;calma
2875;2875;2875.0;1.0563437505726956e+18;FredericoPezen2;RT @allantercalivre: Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado, com medo, passivo. Engana-se complet…;Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado com medo passivo Enganase complet;104.0;0.0;2019-10-16 01:33:49;;;;Twitter for iPhone;37.2256055;-95.7162018;-0.839111;negative;fogo no
2876;2876;2876.0;7.954195583037235e+17;Mluizadentzien;@dariojjunior @spmoura O problema é que a CF diz que ninguém pode ser preso até que se esgotem todos os recursos e com trânsito em julgado. Por isso, essa chicana do STF. Mas se a CF for mudada e permitir a prisão após julgamento em 2ª instância, o STF não pode julgar inconstitucional.;O problema e que a CF diz que ninguem pode ser preso ate que se esgotem todos os recursos e com transito em julgado Por isso essa chicana do STF Mas se a CF for mudada e permitir a prisao apos julgamento em 2a instancia o STF nao pode julgar inconstitucional;657.0;0.0;2019-10-16 01:33:49;;;;Twitter Web App;37.2256055;-95.7162018;0.0;neutral;chicana do stf
2877;2877;2877.0;7.92868252787544e+17;Marcelow3rj;"RT @CarlaZambelli17: Nota do Fonajuc:

“Caso esta decisão do plenário do STF seja revertida, o Brasil será o único país de todos os Estados…";Nota do Fonajuc: Caso esta decisao do plenario do STF seja revertida o Brasil sera o unico pais de todos os Estados;219.0;0.0;2019-10-16 01:33:49;;Rio de Janeiro, Brasil;;Twitter for Android;-22.9068467;-43.1728965;0.0;neutral;nota do fonajuc
2878;2878;2878.0;1357467373.0;RodrigoWDeCosta;RT @MoniqueCheker: INGLATERRA, EUA, CANADÁ, ALEMANHA, FRANÇA, PORTUGAL, ESPANHA e ARGENTINA, todos, permitem a execução imediata da pena ap…;INGLATERRA EUA CANADA ALEMANHA FRANCA POUGAL ESPANHA e ARGENTINA todos permitem a execucao imediata da pena ap;9.0;0.0;2019-10-16 01:33:48;;;;Twitter for Android;37.2256055;-95.7162018;0.0;neutral;argentina todos
2879;2879;2879.0;8.425535845794775e+17;Gusttra;RT @RosinhaFelipa: O Chefe supremo do @STF_oficial é o mesmo chefão do PT. Uma vergonha nacional. PT manda e STF obedece. Só se esqueceram…;O Chefe supremo do e o mesmo chefao do PT Uma vergonha nacional PT manda e STF obedece So se esqueceram;6662.0;0.0;2019-10-16 01:33:48;;Rio de Janeiro, Brasil;;Twitter for Android;-22.9068467;-43.1728965;-0.753916;negative;chefe supremo
